FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG02896	HG02896	0.4136883	-0.06617417	-0.03101462	0.01083562	-0.001718016	0.1201373	0.0003323509	0.0004937256	-0.001780482	-0.008354979
HG02922	HG02922	0.4044978	-0.07036721	-0.02919031	0.002119809	-0.0007358393	-0.03515867	-0.001716452	0.003971647	0.0110679	0.002444695
HG02923	HG02923	0.4038848	-0.07014022	-0.03257775	0.008874686	0.003026865	-0.02857017	0.002804515	0.001598622	0.0131333	0.007994536
HG02938	HG02938	0.4046868	-0.0688771	-0.02924747	0.008719807	-0.001100783	-0.03052065	0.000626677	0.00457023	0.006442552	0.008496286
HG02941	HG02941	0.4042539	-0.07478111	-0.0304186	0.003850091	-0.001854905	-0.03257488	-0.001987407	0.00486943	0.01708288	0.009213807
HG02943	HG02943	0.4044079	-0.06889748	-0.02633184	0.005108326	-0.005609764	-0.02564241	-0.000310642	0.01604963	0.010746	0.01224368
HG02944	HG02944	0.4093277	-0.0691562	-0.02956102	0.007809464	-0.001066785	-0.03562363	0.004096664	0.004910611	0.006983538	0.003775326
HG02946	HG02946	0.4122724	-0.06896719	-0.03024566	0.006554656	-0.0006284736	-0.02993075	-0.005260815	0.005314904	0.006634689	0.001503369
HG02947	HG02947	0.4069957	-0.0710211	-0.02394052	0.009323585	-0.0008743126	-0.0310467	0.003868622	0.01039914	0.007157166	0.0116456
HG02952	HG02952	0.4103456	-0.0732054	-0.02909444	0.005561591	-0.002386661	-0.03526577	0.004870484	0.004503662	0.008259075	0.009830121
HG02953	HG02953	0.4011156	-0.07118034	-0.02701182	0.003200688	-0.0006449837	-0.03115503	0.0008968887	-0.002650638	0.01321556	0.0004463698
HG02968	HG02968	0.4012145	-0.06865894	-0.03028188	0.009989246	-0.0009463222	-0.02590702	0.003486928	0.006719875	0.006696154	0.0007466502
HG02970	HG02970	0.4046467	-0.07230199	-0.0302293	0.001531242	-0.001624473	-0.03376716	0.0001128746	0.0020817	0.01330568	0.007462614
HG02971	HG02971	0.4064001	-0.06850456	-0.0312408	0.005946925	-0.001616171	-0.03752301	-0.007212064	-0.00161722	0.009575201	-0.0007067422
HG02973	HG02973	0.4084464	-0.07176381	-0.03014971	0.007045793	7.315791e-05	-0.03225501	-0.002213905	0.006717807	0.006142655	0.0002973981
HG02974	HG02974	0.4061394	-0.06966325	-0.02598141	0.005257229	-0.0004250949	-0.03471057	-0.001740445	0.003257815	0.003030493	0.01096899
HG02976	HG02976	0.4048668	-0.07042278	-0.02652573	0.007871432	-0.001718619	-0.02169165	0.002243082	0.0008762142	0.004250651	-0.004176451
HG02977	HG02977	0.4035213	-0.0704617	-0.02904878	0.006580899	-0.003744089	-0.03959408	0.001473839	0.007551698	0.01211771	0.004916038
HG02979	HG02979	0.4052427	-0.07064487	-0.02878038	0.005095968	-0.002467476	-0.03903633	-0.002758902	0.004005038	0.003877224	0.002767974
HG02981	HG02981	0.4021642	-0.07007474	-0.02995743	0.005810637	-0.002221516	-0.03008227	-0.000290338	0.0008154271	0.0008636177	0.007336534
HG02982	HG02982	0.40856	-0.06465955	-0.0297534	0.008474809	-0.002288344	0.11572	-0.00317973	-0.002958018	-0.005757427	-0.009571221
HG02983	HG02983	0.4113552	-0.0616456	-0.02684148	0.00685518	-0.0009355334	0.1159702	-0.003076429	0.00221265	-0.009461907	0.0004043549
HG03024	HG03024	0.4176078	-0.06423836	-0.02818997	0.004832876	-0.008908644	0.1131155	-0.004995312	-0.0007004746	-0.005410917	-0.004076453
HG03025	HG03025	0.4215662	-0.06649312	-0.02637511	0.01085979	-0.0005654191	0.1005181	-0.002557575	0.003281178	-0.001137461	-0.004257436
HG03027	HG03027	0.4166035	-0.06653962	-0.03013948	0.004014414	-0.00234667	0.1120696	-0.006967024	-0.001564679	-0.006432755	-0.003149101
HG03028	HG03028	0.4174	-0.06357713	-0.02556064	0.01055865	-0.003167799	0.1004287	-0.005701388	-0.002218212	-0.008262282	-0.00330054
HG03039	HG03039	0.4136558	-0.06496235	-0.02407721	0.006428223	0.001449362	0.1009783	0.0001005808	0.0006126397	-0.0004845421	-0.001457542
HG03040	HG03040	0.408591	-0.06562246	-0.02199332	0.005973931	-0.001429265	0.06197549	0.00272179	0.002445297	0.006561738	-0.0008790998
HG03045	HG03045	0.4051788	-0.06401014	-0.0227527	0.006409924	0.0004061837	0.09762099	-0.001914505	-0.001385124	-0.004023205	-0.002170543
HG03046	HG03046	0.4094451	-0.06140585	-0.02479378	0.006471628	0.001271757	0.1046093	-0.005859119	-0.0022688	0.004638605	-0.01112961
HG03048	HG03048	0.4122046	-0.0675652	-0.0316863	0.007200445	-0.0001134997	0.1104132	0.002820797	-0.007526089	-0.00295462	-0.00604509
HG03049	HG03049	0.4126158	-0.06898161	-0.0293728	0.0109222	-0.00511818	0.1193527	0.001457625	-0.0009033268	-0.002633528	-0.005318674
HG03052	HG03052	0.4183824	-0.06826523	-0.0296122	0.005349231	-0.001842083	0.0523163	-0.003722198	0.0007578609	-0.001794736	-0.001487912
HG03054	HG03054	0.4199847	-0.07604944	-0.02810599	0.007367519	0.0005063042	0.074026	0.008635573	0.005019877	-0.00313017	-0.007151635
HG03055	HG03055	0.4148312	-0.07082731	-0.02954546	0.001992408	0.0003374945	0.05920226	0.005283224	-0.0002553528	-0.004214664	-0.0007163922
HG03057	HG03057	0.418682	-0.07124916	-0.03107656	0.009091668	-0.0008842803	0.07089742	0.005262895	0.003412797	-0.002216441	-0.004332138
HG03058	HG03058	0.4193308	-0.0740389	-0.02515072	0.004339309	7.307527e-05	0.0625315	-0.001594975	2.501031e-05	-0.001940523	0.002381586
HG03060	HG03060	0.4206849	-0.0724236	-0.02705495	0.006435673	-0.003019622	0.05658321	-0.003418687	-0.002960783	-0.0005597022	-0.001565941
HG03061	HG03061	0.4154332	-0.07179118	-0.02465514	0.003620765	-0.002009966	0.07103682	-0.001480613	-0.003476627	-0.001030518	-0.0001369449
HG03063	HG03063	0.4174339	-0.07241335	-0.02856599	0.004710824	0.002384164	0.06832047	-0.005933617	-0.001171705	-0.004458931	0.002102783
HG03064	HG03064	0.4208204	-0.0710076	-0.02778791	0.003317021	-0.006541235	0.0541737	-0.001327138	0.0009572965	0.002170504	0.002235816
HG03066	HG03066	0.4185251	-0.0688056	-0.02616218	-0.002534828	0.003994531	0.06132682	-0.002320873	0.003500207	-0.01192551	-0.007091554
HG03069	HG03069	0.4199279	-0.07210894	-0.03123282	0.001826157	0.001809929	0.05816359	-0.0002221283	0.004013761	-0.003336409	0.00284084
HG03072	HG03072	0.4187546	-0.07053113	-0.0290351	0.006342123	-0.002703518	0.06844755	-0.003819449	-0.0005853483	0.0006528647	0.002620118
HG03073	HG03073	0.4211203	-0.06872267	-0.02861136	0.008572882	-0.006267181	0.06994362	0.0002053234	0.007357348	-0.0005009398	-0.000516621
HG03074	HG03074	0.4199155	-0.06971319	-0.0307898	0.01001786	-0.002384866	0.06172028	-0.004342585	0.002749369	0.001725419	0.0007293985
HG03077	HG03077	0.4205001	-0.07292149	-0.025755	0.005831412	-0.002233056	0.06004898	0.003886328	-0.001412237	0.002363931	-0.007214626
HG03078	HG03078	0.4182241	-0.06942026	-0.02541909	0.007224704	-0.003019841	0.0647547	0.006230661	-0.008871507	-0.001900898	0.005633761
HG03079	HG03079	0.4221317	-0.07037555	-0.02422004	0.004992606	0.0006321463	0.06122958	-0.00362876	-0.005002087	-0.002228318	-0.0005313686
HG03081	HG03081	0.4127173	-0.06913704	-0.02705685	0.01226569	-0.001011501	0.05569828	-0.001429472	0.002624611	-0.003823528	-0.0007054049
HG03082	HG03082	0.4195755	-0.06934382	-0.03177867	0.009518887	-0.003183222	0.06766647	-0.0003465015	-0.003031343	0.001217448	-0.003077676
HG03084	HG03084	0.4201286	-0.0753444	-0.02684434	0.004772022	-0.002405816	0.06080782	0.001944695	-0.00443283	0.003126387	0.0008826372
HG03085	HG03085	0.4203209	-0.0710603	-0.03045091	0.004005011	-0.00143962	0.05181031	-0.003491798	0.0001900498	-0.0003748982	0.009146877
HG03086	HG03086	0.4124509	-0.07020833	-0.02815282	0.01190971	0.005378777	0.0589026	-0.007315579	0.006543044	-0.005839264	-0.003424182
HG03088	HG03088	0.4162124	-0.06522003	-0.02982133	0.01043926	0.00457142	0.07605376	-0.004779769	0.007496819	-0.0001696317	-0.003568065
HG03091	HG03091	0.423674	-0.06595863	-0.03105065	0.006576272	-0.003267156	0.06064545	0.004539567	-0.006778203	-0.004267705	-0.0006511649
HG03095	HG03095	0.4128314	-0.07109101	-0.03217306	0.01019091	-0.001189106	0.06166024	-0.001696557	0.003070914	-0.001227824	0.001643416
HG03096	HG03096	0.4205576	-0.07445613	-0.02703769	0.004356253	0.004722111	0.05732769	0.00288466	0.003279973	0.002391807	-0.00385535
HG03097	HG03097	0.4211483	-0.06945001	-0.03200968	0.009454339	-0.005667307	0.05993762	-0.001607708	0.003443485	-0.001814638	-5.559371e-05
HG03099	HG03099	0.4099061	-0.07100434	-0.027197	0.009948834	0.003122342	-0.03866328	-0.002303695	0.002945998	0.01801751	0.01101698
HG03100	HG03100	0.4025394	-0.07102538	-0.02936561	0.003664831	-0.0002335201	-0.04040863	0.0006152873	0.004653957	0.01035622	0.002687759
HG03103	HG03103	0.4050532	-0.06883431	-0.0294942	0.004491141	-0.003469374	-0.02552537	-0.004101208	0.009166449	-0.001405912	0.004456463
HG03105	HG03105	0.4044282	-0.07198186	-0.02847298	0.006697582	0.002739239	-0.03643016	-0.001439995	-0.004512486	0.01330349	0.00749426
HG03108	HG03108	0.4065174	-0.0697878	-0.02937858	0.003335439	-0.002245535	-0.03124695	-0.003193886	0.007255331	0.01290159	0.005765187
HG03109	HG03109	0.4046039	-0.06912142	-0.02453894	-6.205624e-05	0.0002303714	-0.03177676	-0.004153919	0.006342686	0.008828679	0.009743848
HG03111	HG03111	0.4021624	-0.07473237	-0.02990018	0.006277881	-0.005329696	-0.03331239	0.007047562	-0.003336695	0.01097278	-0.001059745
HG03112	HG03112	0.407348	-0.06435248	-0.02588016	0.008596925	2.827678e-05	-0.03976287	-0.001626591	0.01208707	0.005877441	0.009637953
HG03114	HG03114	0.4042651	-0.06948686	-0.02719446	0.0020306	0.0005129441	-0.03593076	0.001097485	-0.0002287184	0.0134182	0.008974828
HG03115	HG03115	0.4048511	-0.07290066	-0.0285095	0.006466372	0.002184253	-0.02937332	0.003127674	0.009639134	0.008775164	0.004932554
HG03117	HG03117	0.4035932	-0.06832933	-0.02439567	0.003586377	0.004112544	-0.03610117	-0.004488214	0.001986396	0.006401638	0.00828541
HG03118	HG03118	0.4048869	-0.06607726	-0.02555984	0.0005457529	-0.002846576	-0.02917162	-0.002906358	0.006525206	0.01526081	0.005269994
HG03120	HG03120	0.4076866	-0.06864639	-0.02894361	0.007101164	0.003627704	-0.03134124	0.002661001	0.01388204	0.004268918	0.006019702
HG03121	HG03121	0.4073302	-0.07037899	-0.02386403	0.003118549	0.001747813	-0.03718099	0.0007487586	0.004149591	0.006502241	0.005610603
HG03123	HG03123	0.4041687	-0.06993327	-0.02823629	0.005872457	-0.0007804093	-0.0340731	0.002353464	0.001311075	0.005190947	0.005732432
HG03124	HG03124	0.40359	-0.06981756	-0.03056914	0.008325763	-0.004153892	-0.02795409	0.001774105	0.007232232	0.01141075	0.009572193
HG03126	HG03126	0.4048481	-0.07206696	-0.02383417	0.01088967	0.004589359	-0.03001142	0.005435233	0.002178176	0.01197194	0.001535889
HG03127	HG03127	0.4010509	-0.07512429	-0.03067791	0.005684783	0.0005763501	-0.02716823	0.005892039	-0.002169906	0.0156819	0.009045752
HG03129	HG03129	0.4075762	-0.07093271	-0.02554657	0.01101711	-0.004792649	-0.0311033	0.001209646	-0.00141682	0.009544826	0.0054626
HG03130	HG03130	0.4032678	-0.07416683	-0.02825046	0.01143589	0.001562902	-0.0294631	-0.007977034	0.0002779183	0.009977869	0.006113075
HG03132	HG03132	0.4082582	-0.06814642	-0.0270815	0.008122701	-0.003448458	-0.03042953	0.001211368	0.006003181	0.004710464	0.003630928
HG03133	HG03133	0.4054465	-0.06997089	-0.02739122	0.007835894	-0.001704998	-0.02157342	-0.002715788	0.006796918	0.01131362	0.008892763
HG03135	HG03135	0.4078207	-0.06818929	-0.0275064	0.009618064	0.003620523	-0.03264402	-0.002603135	0.003061272	0.004549901	0.002766207
HG03136	HG03136	0.4036592	-0.06972184	-0.02846361	0.006252944	-0.0008287949	-0.03602111	-0.004600661	-0.00426694	0.006203039	0.005195999
HG03139	HG03139	0.4048477	-0.06730383	-0.02451731	0.007017149	-0.001014464	-0.03917899	-0.004063205	-7.93512e-05	0.01400694	0.003515581
HG03157	HG03157	0.4074814	-0.06832081	-0.02944698	0.004863234	0.008188208	-0.02941119	0.006720965	0.003091374	0.0125785	0.006843405
HG03159	HG03159	0.407709	-0.07152296	-0.02699303	0.003507055	0.00120086	-0.02984949	0.001949838	-0.001057537	0.008785985	0.007010673
HG03160	HG03160	0.3998589	-0.06634362	-0.01847042	0.008120901	-0.00133965	-0.03271578	0.003574327	-0.001168452	0.007564744	0.005686481
HG03162	HG03162	0.4052762	-0.07425168	-0.02683839	0.007188606	-0.002146705	-0.04083444	0.002589465	0.001811438	0.01266953	0.006421127
HG03163	HG03163	0.4043887	-0.07177708	-0.02339185	0.00830493	0.002601239	-0.0363029	0.003159344	0.002024729	0.0124894	0.01220354
HG03166	HG03166	0.4094733	-0.07454228	-0.02929301	0.009543702	-0.001466067	-0.0359604	0.006802693	0.005926912	0.01566057	0.006466055
HG03168	HG03168	0.4046366	-0.06876756	-0.02365457	0.008196605	0.00126027	-0.03474448	-0.002309284	0.003523738	0.00744985	0.01098467
HG03169	HG03169	0.4092412	-0.06871711	-0.02456884	0.006371764	-0.002639139	-0.03675087	-0.005239102	0.004530967	0.007225219	0.005783012
HG03172	HG03172	0.4011774	-0.06701845	-0.02610489	0.009509726	-0.002572014	-0.03224197	0.002711954	0.005828339	0.007064386	0.006030715
HG03175	HG03175	0.4101327	-0.07160454	-0.02736035	0.004170243	-0.008753444	-0.03539021	-0.00399138	0.005952975	0.01053511	0.002942826
HG03189	HG03189	0.4040652	-0.07439602	-0.02190436	0.007693147	-0.004592953	-0.03275881	0.0005540412	-0.0005971554	0.005309728	0.008898509
HG03190	HG03190	0.4042022	-0.07267005	-0.03072793	0.01246755	-0.001620462	-0.04305708	-0.0008473128	0.007378576	0.01023939	0.005498441
HG03193	HG03193	0.4007903	-0.07307587	-0.02804695	0.01294386	-0.00555972	-0.03758717	-0.001783823	0.007295736	0.008283189	0.002380019
HG03195	HG03195	0.4063916	-0.06561222	-0.02509555	0.004810561	-0.0003016168	-0.03084993	-0.001124904	0.008668894	0.007622004	0.01387996
HG03196	HG03196	0.4046158	-0.06470277	-0.02825327	0.01094805	-0.005000552	-0.037652	0.0007534318	0.002152734	0.002271436	0.00496145
HG03198	HG03198	0.40558	-0.06676465	-0.03081404	0.003493922	0.0001295278	-0.03936664	0.002933699	0.005092665	0.01559217	0.006646366
HG03199	HG03199	0.4111406	-0.06446572	-0.0306529	0.0007678059	0.003059448	-0.03428801	-0.00340781	0.007362459	0.008402621	0.007726826
HG03202	HG03202	0.4008035	-0.07054444	-0.02357292	0.009591932	0.005297822	-0.04065921	0.002210132	0.002944663	0.01766797	0.003784213
HG03209	HG03209	0.4190665	-0.0756169	-0.02907245	0.007073146	-0.001787772	0.05604359	-0.003869648	0.001543003	0.00182625	-0.004370308
HG03212	HG03212	0.4177094	-0.07268915	-0.02956327	0.00905946	-0.0031858	0.05701149	0.0008393236	0.00311099	-0.007555575	-0.006879382
HG03224	HG03224	0.4142622	-0.07056219	-0.02944593	0.007296634	0.001876518	0.06058429	0.0007675922	0.0008770997	0.00185949	-0.00628326
HG03225	HG03225	0.4182682	-0.07044009	-0.02993128	0.003873934	-0.000493239	0.06049508	0.002150863	-0.0006679493	-0.002216317	0.001022675
HG03240	HG03240	0.4153447	-0.06109035	-0.02952515	0.008001047	-0.001493952	0.1205596	-0.00348046	-0.001082683	0.003711742	-0.005583094
HG03241	HG03241	0.4234834	-0.06559444	-0.0289736	0.003473743	0.006679041	0.1045146	-0.008152085	0.004439593	-0.003585387	0.005811219
HG03246	HG03246	0.4092295	-0.06029563	-0.02755413	0.007581679	0.0004272388	0.1214073	0.001866354	-0.001883169	-0.008826882	-0.01265608
HG03247	HG03247	0.4106056	-0.06372385	-0.02764632	0.00571501	0.002567594	0.1004607	-0.00287464	-0.001175886	-0.00405534	-0.008447719
HG03258	HG03258	0.408259	-0.06812334	-0.028778	0.007786733	0.002081194	0.1139648	-0.007155406	-0.00062017	-0.01358524	-0.003947074
HG03259	HG03259	0.4171042	-0.06353858	-0.02541503	0.005932227	0.002192845	0.1150454	-0.003305305	-0.005156717	0.003496837	-0.001763508
HG03265	HG03265	0.4080519	-0.06842312	-0.02899347	0.01014938	-0.0009961267	-0.03018342	-0.00313651	0.006667968	0.004399697	0.001929627
HG03267	HG03267	0.4051685	-0.07413184	-0.02823125	0.007244122	-0.001042283	-0.03382783	0.001061054	0.001682089	0.01115946	0.009880384
HG03268	HG03268	0.4057212	-0.07049916	-0.0309937	0.004574132	0.0001000596	-0.02347729	0.003474595	0.007945858	0.005912481	0.006533958
HG03270	HG03270	0.4057086	-0.07034912	-0.02847762	0.01028929	0.001802125	-0.03335206	-0.0004293654	0.00198497	0.002695262	0.006446917
HG03271	HG03271	0.4050036	-0.07067324	-0.02958897	0.007170022	0.002941175	-0.03286741	-0.004011769	0.009261865	0.01348671	0.00298128
HG03279	HG03279	0.4037463	-0.06779038	-0.02580707	0.009102661	0.0004718206	-0.03639709	0.008453268	4.666537e-05	0.006542436	0.00787644
HG03280	HG03280	0.4101771	-0.0667689	-0.02960234	0.009520197	0.00279186	-0.03259329	0.001613384	0.004535746	0.001462936	0.004394506
HG03291	HG03291	0.4056227	-0.07031902	-0.02869741	0.008228684	0.002419173	-0.03347956	-0.0001926621	0.001509789	0.003071476	0.003448445
HG03294	HG03294	0.4054418	-0.06982002	-0.02876526	0.004929246	-0.003361955	-0.02806504	-0.0009806069	0.00546377	0.003545449	0.007206118
HG03295	HG03295	0.4009277	-0.06888382	-0.02943229	0.005813716	-0.002243996	-0.02950766	-0.003754997	0.00913251	0.01273616	0.00886361
HG03297	HG03297	0.407073	-0.0640856	-0.02698839	0.01130225	-0.0005192856	-0.02843454	0.00484204	0.003326381	0.009349404	0.007534148
HG03298	HG03298	0.4050017	-0.06894891	-0.02968383	0.006620081	9.283548e-05	-0.03433415	-0.001960798	0.003432759	0.003932268	0.00103453
HG03300	HG03300	0.4048814	-0.06760367	-0.02846406	0.007620126	0.0001405365	-0.03902235	-0.00459779	0.0003780992	0.01130271	0.005246548
HG03301	HG03301	0.4055117	-0.07164958	-0.02838029	0.008528607	0.00258249	-0.03762824	-0.001320596	0.002099268	0.007938291	0.00504812
HG03303	HG03303	0.4054739	-0.07058259	-0.02676913	0.009447546	0.001610989	-0.03190719	0.0002688164	0.001392528	0.008534678	0.002589643
HG03304	HG03304	0.4013584	-0.06530973	-0.02597843	0.01105975	0.002393256	-0.02975399	0.00635937	0.01094098	0.007882685	0.0104977
HG03311	HG03311	0.4066836	-0.06982106	-0.02939479	0.002547352	0.0002710713	-0.03751852	0.001599462	0.008891859	0.01134492	0.0009714078
HG03313	HG03313	0.4039023	-0.07099554	-0.02508865	0.007840343	0.001702631	-0.03173528	0.005526739	0.009606814	0.01209512	0.005182992
HG03342	HG03342	0.4042732	-0.07018523	-0.02702791	0.003315933	0.004349047	-0.03310216	-0.0006278682	0.002458017	0.004056725	0.01187224
HG03343	HG03343	0.4043938	-0.07082458	-0.0298558	0.00723797	-0.0002137554	-0.04396216	0.004417669	0.001295154	0.008032362	0.006287334
HG03351	HG03351	0.4027707	-0.06763501	-0.03000641	0.005526205	-0.000705431	-0.04208266	0.003196122	0.002934767	0.01484178	0.001350228
HG03352	HG03352	0.4041894	-0.06893062	-0.02999555	0.006954354	0.003999961	-0.03299908	0.003626331	0.002091727	0.01040171	0.00660455
HG03354	HG03354	0.4018761	-0.07238208	-0.02860802	0.008005208	-0.0002343823	-0.02996517	-0.004667687	0.004890252	0.01464482	0.009995491
HG03363	HG03363	0.4026944	-0.07078757	-0.02889181	0.009274577	0.0004699398	-0.03212855	0.001089369	0.003378298	0.004896635	0.002712238
HG03366	HG03366	0.4079609	-0.07169476	-0.03034758	0.001623965	0.003664198	-0.0425261	0.001634373	0.005862108	0.0130696	0.005415297
HG03367	HG03367	0.4082042	-0.06901759	-0.02752963	0.009085815	0.001036822	-0.02981364	-0.002508701	0.00273649	0.01014536	0.01070575
HG03369	HG03369	0.4006763	-0.06930747	-0.0228119	0.004652803	0.004931343	-0.03165382	0.00431714	0.0009810198	0.00655855	0.005161237
HG03370	HG03370	0.403463	-0.07147493	-0.02884336	0.006474069	0.002761309	-0.0369219	-0.01021228	0.006074374	0.008623289	0.007241388
HG03372	HG03372	0.4028916	-0.07079815	-0.02926018	0.007168646	0.003799846	-0.0446428	0.002372245	0.00971894	0.007870865	0.007566086
HG03376	HG03376	0.4208353	-0.06773949	-0.0298144	0.007869471	0.004805898	0.05868547	-0.0004601099	0.004652677	-0.002595478	-7.753158e-05
HG03378	HG03378	0.4169096	-0.07379876	-0.03209652	0.003340273	0.009510559	0.05915831	-0.003927366	0.002108672	0.00256213	0.001202046
HG03380	HG03380	0.4195775	-0.07013118	-0.02695452	0.004697872	0.0006794797	0.05730375	0.002660256	0.003258065	0.005251689	0.002844543
HG03382	HG03382	0.4162752	-0.06768671	-0.02967477	0.007448457	0.00321362	0.05872955	0.001478375	0.00272815	0.001423555	-0.006884693
HG03385	HG03385	0.4161675	-0.07356401	-0.03051123	0.003129123	0.0006662297	0.05536815	0.001329243	-0.00404839	-0.003278771	-0.005612266
HG03388	HG03388	0.4176159	-0.0679318	-0.0265367	0.004489531	-0.001579386	0.0653626	-0.003876977	0.001109269	0.002490439	-0.001730928
HG03391	HG03391	0.4161649	-0.07088214	-0.02762606	0.003894765	0.002190801	0.06826219	-0.006085317	0.001477834	0.003072972	-0.004734944
HG03394	HG03394	0.41777	-0.07127169	-0.02604143	0.004475456	0.00280395	0.06240144	0.004240381	0.002040512	0.0004093639	-0.007604211
HG03397	HG03397	0.4159316	-0.07093566	-0.02911154	0.006325399	0.001938382	0.06044767	0.003301863	0.00433693	-0.0007730708	-0.001517034
HG03401	HG03401	0.4208997	-0.07002561	-0.02962411	0.0092224	-0.006815999	0.0522195	0.001141342	0.009948293	0.0005411028	0.0007526277
HG03410	HG03410	0.4202186	-0.07161767	-0.02797864	0.002425185	0.003249726	0.06732637	-3.940961e-05	0.001782986	0.005488008	0.003692206
HG03419	HG03419	0.4145301	-0.06990648	-0.02709113	0.007826044	0.001119136	0.06202917	0.001909428	-0.002412546	-0.006558147	0.004309883
HG03428	HG03428	0.415654	-0.07065371	-0.02899494	0.006463954	0.0001113074	0.07077956	-0.004215919	-0.006550252	0.002461837	0.00354243
HG03432	HG03432	0.4131215	-0.06677718	-0.02530794	0.005373435	0.001039246	0.05710432	0.00709221	-0.007119548	0.005406387	0.002643518
HG03433	HG03433	0.4208154	-0.07305725	-0.03159515	0.0008635283	-0.004818409	0.05938006	0.003039002	-0.0003442628	0.004521826	-0.006056795
HG03436	HG03436	0.4168708	-0.06872923	-0.03263422	0.01133386	-0.0001259876	0.06333397	0.003658337	-0.0006845782	-0.005248733	0.001144325
HG03437	HG03437	0.4164258	-0.06709028	-0.02679321	0.007237644	-0.00167587	0.07202872	0.000180308	0.00186456	0.0007247922	0.0005735828
HG03439	HG03439	0.4203061	-0.07330911	-0.03176021	0.003381762	-0.001256584	0.06420684	0.0001833977	0.00212731	0.001592521	-0.004902573
HG03442	HG03442	0.4259782	-0.07225365	-0.02890088	0.006695334	-0.002770962	0.06509937	0.004593619	0.002131366	-0.006697227	0.0008092817
HG03445	HG03445	0.4211259	-0.06740517	-0.02588606	0.005023005	0.0005430738	0.06010834	-0.004500156	0.001125448	-0.002702373	-0.005003163
HG03446	HG03446	0.4198451	-0.06714667	-0.02702304	0.006164199	-0.001181527	0.06472003	0.0005100982	-0.00207923	0.00300658	-0.01251505
HG03449	HG03449	0.4176524	-0.07087731	-0.02834143	0.01083448	-0.006152592	0.06816007	-5.597209e-06	0.003435226	-0.005410502	-0.00496374
HG03452	HG03452	0.4189717	-0.0684431	-0.02787446	0.01011812	-0.00168104	0.05795457	-0.002350806	-0.007771015	-0.003573638	-0.004544547
HG03455	HG03455	0.4188584	-0.07017817	-0.02722039	0.008089281	-0.0004559134	0.05905078	0.004007876	-0.002276547	0.003056416	0.0001056486
HG03457	HG03457	0.4168738	-0.07002773	-0.03167992	0.009167173	-0.002217737	0.05816817	0.0005876327	-0.0001650131	0.003444365	-0.006974891
HG03458	HG03458	0.4138829	-0.07037635	-0.02359526	0.005124839	0.002349438	0.06949	-0.005243826	-0.003693678	0.0008265001	0.0009230359
HG03460	HG03460	0.4196657	-0.07586833	-0.02819433	0.01171286	-0.003221424	0.06718753	-0.002376479	-3.347747e-05	0.0004555095	-0.002590102
HG03461	HG03461	0.4201607	-0.07213974	-0.02721286	0.007931222	0.001535554	0.05828377	0.0002863495	0.0007355423	-0.00647035	-0.001258882
HG03464	HG03464	0.4226081	-0.0757239	-0.02787889	0.009429171	0.003696344	0.06362492	0.0001287785	0.0005084979	-0.001965134	-0.00704327
HG03469	HG03469	0.4188996	-0.06859718	-0.02863032	0.00441745	-0.004749599	0.06399446	-0.0008288332	0.007694651	0.003626226	0.0009939115
HG03470	HG03470	0.4171614	-0.07197011	-0.02890992	0.005353383	-0.00197405	0.05888845	0.00195802	-0.001637443	-0.005183456	-0.004361682
HG03472	HG03472	0.4215699	-0.07102316	-0.02835135	0.005581339	0.003702226	0.06893186	0.0005759789	-0.004594836	-0.0002801085	-0.002654134
HG03473	HG03473	0.4203369	-0.06849023	-0.02979376	0.005103863	-0.001734562	0.06295916	0.006220874	0.0009926318	-0.00741202	-0.006664082
HG03476	HG03476	0.4180242	-0.06693851	-0.02844589	0.0004870559	0.0009525539	0.05138156	0.005702041	-0.004849294	-0.0008759965	-0.003385547
HG03478	HG03478	0.4227369	-0.07132174	-0.0228055	0.008398781	0.001959904	0.06784014	-0.001067115	0.005017118	-0.001003508	-0.00359209
HG03479	HG03479	0.4140154	-0.07096739	-0.02792212	0.003748264	0.001038838	0.05922614	0.001180062	0.004610656	-0.002424756	-0.001478326
HG03484	HG03484	0.421476	-0.07383676	-0.02519795	0.005677451	0.006688589	0.06424306	-0.004758144	0.003433595	-0.0009763662	-0.008968956
HG03485	HG03485	0.4173606	-0.06700291	-0.02938425	0.01061974	-0.0002363558	0.06440628	0.003365387	0.006068568	-0.003697029	-0.005565103
HG03499	HG03499	0.4050475	-0.07407132	-0.02712365	0.01157011	0.000737518	-0.02708965	-0.001239262	0.006273814	0.005883393	0.002939921
HG03511	HG03511	0.4044935	-0.0643529	-0.03051637	0.004668096	0.003309781	-0.03698466	0.004864455	0.003139421	-9.914348e-05	0.01251091
HG03514	HG03514	0.4055541	-0.06860981	-0.0282391	0.01172004	0.0003687596	-0.03140858	-0.00294312	0.002697019	0.009675034	0.008377332
HG03515	HG03515	0.4084075	-0.06733027	-0.03006316	-0.0004720472	-0.001945347	-0.03391199	-0.002158098	0.0004888232	0.006083611	0.008639659
HG03517	HG03517	0.409249	-0.06763287	-0.02806219	0.001611332	-0.002396283	-0.02981708	0.002529643	0.006911858	0.01144166	0.005708263
HG03518	HG03518	0.3991039	-0.07101052	-0.02542417	0.00582553	0.005055076	-0.03343692	0.00350843	-0.0006251351	0.01035528	0.004209969
