FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Super_Pop
NA18941	NA18941	0.06360173	-0.150809	-0.4346591	-0.09251152	0.01367371	0.009283503	0.007264207	-0.002440977	0.001594031	0.009274655	EAS
NA18942	NA18942	0.06484071	-0.1544435	-0.4301686	-0.09164594	0.01555192	0.01446761	-0.01497446	0.001094034	0.01040255	-0.001016463	EAS
NA18943	NA18943	0.07019381	-0.1590142	-0.4358384	-0.08914641	0.02118986	0.02001247	0.004980136	0.005117413	-0.00962214	-0.003025675	EAS
NA18944	NA18944	0.0735361	-0.1635946	-0.4274251	-0.08251562	0.02217261	0.01203129	0.005713957	-0.008119891	-0.009111417	0.01222546	EAS
NA18945	NA18945	0.06557821	-0.1622596	-0.4332286	-0.08045657	0.01269151	0.01201124	-0.01113217	0.000159893	-0.006536348	0.01184374	EAS
NA18946	NA18946	0.06403703	-0.1575027	-0.4253594	-0.0839632	0.02985944	0.01602709	-0.003970695	-0.01026771	-0.004082813	0.008644713	EAS
NA18947	NA18947	0.06748473	-0.1490202	-0.4263061	-0.08184362	0.01582587	0.01509051	-0.001023067	-0.004523687	-0.003976139	0.001828512	EAS
NA18948	NA18948	0.06245683	-0.1600353	-0.4189807	-0.07885534	0.01246487	0.02015949	0.006984798	-0.007118296	0.007607033	-0.006386664	EAS
NA18949	NA18949	0.06774556	-0.141839	-0.435989	-0.09067826	0.02058418	0.02234855	-0.002804418	-0.009607867	0.007270101	0.01737199	EAS
NA18950	NA18950	0.0791926	-0.1599023	-0.4370369	-0.07714748	0.01636612	0.01357929	0.004771153	-0.01449375	-0.00748959	0.004971806	EAS
NA18951	NA18951	0.06230743	-0.1634804	-0.4340288	-0.07970342	0.01962633	0.006063016	0.01049739	0.01199401	-0.007252456	-0.001841931	EAS
NA18952	NA18952	0.07832818	-0.1531579	-0.4315092	-0.08472054	0.02281239	0.0008557055	0.006891421	-0.002538127	0.001185701	-0.002221442	EAS
NA18953	NA18953	0.05929575	-0.1661209	-0.4429722	-0.08892971	0.01175935	0.01489519	0.00913438	-0.002018195	-0.01213853	0.02082329	EAS
NA18954	NA18954	0.06295132	-0.1570512	-0.4390771	-0.08633728	0.01963797	0.01259482	0.002442643	-0.006565191	0.001497798	-0.002094734	EAS
NA18956	NA18956	0.05466912	-0.1581727	-0.4328382	-0.08220668	0.02541916	0.007674964	-0.0006401331	-0.008634798	0.01079406	0.008486768	EAS
NA18957	NA18957	0.06940746	-0.1509189	-0.4324295	-0.08436783	0.02942188	0.007592379	-0.001223011	0.004041418	-0.008877426	0.0005116037	EAS
NA18959	NA18959	0.05753415	-0.1504392	-0.4269066	-0.08218011	0.01697356	0.006500272	0.006649753	-0.007927506	-0.008580847	0.0136238	EAS
NA18960	NA18960	0.05698728	-0.1599392	-0.4284228	-0.07363753	0.007475451	0.004764156	-0.004492879	0.00348129	0.008991997	0.02031392	EAS
NA18961	NA18961	0.07540336	-0.1601076	-0.4327972	-0.08285827	0.02172686	0.02444666	0.0002661382	-0.005341226	0.007122949	0.01029086	EAS
NA18962	NA18962	0.05865849	-0.1634868	-0.4348263	-0.08601995	0.01483149	0.01668488	0.007863941	0.003865097	-0.001854648	0.002091793	EAS
NA18963	NA18963	0.07415672	-0.1503904	-0.4348753	-0.09022714	0.02044254	0.01191028	-0.01328226	-0.01094387	-0.008867623	0.02118046	EAS
NA18964	NA18964	0.06793625	-0.1433387	-0.427701	-0.06837095	0.0191827	0.01243024	9.996723e-05	-0.003075773	0.001907318	-0.001707966	EAS
NA18965	NA18965	0.07107152	-0.1590743	-0.4264412	-0.0814827	0.02288183	0.00907889	0.004377284	-0.01356941	-0.002314992	0.007516647	EAS
NA18966	NA18966	0.05814987	-0.1539886	-0.4241408	-0.08145093	0.01710142	0.01771249	-0.00433479	-0.00184569	-0.0007595515	0.005954904	EAS
NA18967	NA18967	0.07157602	-0.1521721	-0.4339704	-0.08534402	0.03381779	0.01594749	-0.0004988719	0.0001364548	0.005194454	0.01560292	EAS
NA18968	NA18968	0.06926545	-0.1612457	-0.4340164	-0.08572821	0.02867656	0.004328448	0.0002710298	-0.0007455176	0.001531337	0.01269458	EAS
NA18969	NA18969	0.07077358	-0.1582132	-0.4249125	-0.07924505	0.02490976	0.02795285	-0.004434879	-0.006041405	-0.004518456	0.01808558	EAS
NA18970	NA18970	0.07596767	-0.1528989	-0.4265504	-0.0910845	0.02329905	0.01109005	-0.006215844	0.00510202	0.008992003	0.001906416	EAS
NA18971	NA18971	0.07326338	-0.1497546	-0.4389811	-0.09280033	0.01485892	0.007208652	0.006827498	-0.008578013	-0.005744596	0.001433518	EAS
NA18972	NA18972	0.07487425	-0.1545032	-0.4174705	-0.08298561	0.02326538	0.008747637	0.002698824	-0.00818838	-0.001607551	-0.0008636767	EAS
NA18973	NA18973	0.07455855	-0.1611014	-0.4309253	-0.08464038	0.01747892	0.01083342	-0.003413391	-0.006757543	-0.006393322	0.01463923	EAS
NA18974	NA18974	0.07618131	-0.1482286	-0.4423716	-0.08729045	0.0168899	0.01720651	-0.007913363	-5.596642e-05	0.005559136	0.01557413	EAS
NA18975	NA18975	0.06332092	-0.1494096	-0.4350434	-0.07456605	0.02618679	0.024006	5.005796e-05	-0.004125379	0.001008041	0.01730935	EAS
NA18976	NA18976	0.06861043	-0.1640153	-0.4394867	-0.08044614	0.01527839	0.01349226	-0.0004802627	0.009383941	-0.006098946	0.001501379	EAS
NA18977	NA18977	0.07075921	-0.1504202	-0.4232578	-0.07724145	0.02881071	0.009462327	0.003028793	-0.004923475	-0.01073577	0.0006813661	EAS
NA18978	NA18978	0.06892933	-0.1524245	-0.4244898	-0.07410536	0.02033051	0.008999113	-0.003229787	-0.007147083	0.01043551	0.007679425	EAS
NA18979	NA18979	0.06232205	-0.1502811	-0.4299648	-0.07842977	0.01878331	0.008253408	0.001533621	-0.005984799	-0.004495838	0.01276304	EAS
NA18980	NA18980	0.07267375	-0.1482546	-0.4322856	-0.08490554	0.0172714	0.009929616	-0.01076385	-0.003244302	0.002572555	0.01017513	EAS
NA18981	NA18981	0.0704856	-0.1429629	-0.4257607	-0.0795402	0.01140727	0.002457589	0.0030124	-0.01286488	0.005082088	0.007230102	EAS
NA18982	NA18982	0.07289533	-0.1526767	-0.4335861	-0.08351932	0.01146605	0.01030344	-0.00956989	-0.002249959	-0.001658316	0.006627156	EAS
NA18983	NA18983	0.07195033	-0.1427842	-0.4277723	-0.07115297	0.02289382	0.003673693	-0.003220149	-0.007396456	0.009258356	0.008481725	EAS
NA18984	NA18984	0.06895475	-0.1551626	-0.4185065	-0.08201446	0.01501969	0.01521405	-0.004935234	0.001212703	0.006961221	0.01128538	EAS
NA18985	NA18985	0.06696989	-0.1540222	-0.4408415	-0.08104521	0.01279801	0.02330303	-0.004846376	-0.003245097	-0.006569743	0.01253717	EAS
NA18986	NA18986	0.06087189	-0.1510826	-0.4311906	-0.09508484	0.02876562	0.02105565	0.01134087	-0.005817829	-0.006956123	-0.001182816	EAS
NA18987	NA18987	0.06719152	-0.1480327	-0.4328886	-0.07880969	0.009898569	0.02245096	-0.007879196	-0.004965428	0.006179255	-0.001650237	EAS
NA18988	NA18988	0.05857435	-0.1528378	-0.4234741	-0.08553598	0.01452158	0.01463089	-0.01501214	-0.003706883	-0.001759583	0.01138535	EAS
NA18989	NA18989	0.07031962	-0.1541349	-0.4234697	-0.07549114	0.01669066	0.01153956	0.0004045912	0.008083283	0.006830339	0.006090387	EAS
NA18990	NA18990	0.06563271	-0.1602799	-0.4354604	-0.08170737	0.01296721	0.01760712	0.007028935	0.001866501	0.0001226499	0.007515866	EAS
NA18991	NA18991	0.07280632	-0.1527996	-0.435013	-0.08479381	0.01188381	0.01053811	-0.003948606	-0.002178209	-0.01332579	0.007994181	EAS
NA18992	NA18992	0.07550305	-0.1396642	-0.4280664	-0.07952742	0.003855639	0.01060181	-0.009893695	0.005794113	0.006123551	-0.001040204	EAS
NA18993	NA18993	0.06619935	-0.1499645	-0.4246765	-0.07969564	0.0196986	0.01181023	-0.003982137	-0.01016253	0.006547825	0.008049086	EAS
NA18994	NA18994	0.0716479	-0.1605683	-0.4401202	-0.07909351	0.01537449	0.008176769	-0.0002006742	-0.009773884	0.01214097	0.00395042	EAS
NA18995	NA18995	0.07350819	-0.148481	-0.4306856	-0.08256689	0.02759389	0.002782589	-0.005923514	-0.004906925	-0.001869096	0.01241177	EAS
NA18997	NA18997	0.06814449	-0.1619518	-0.4290996	-0.08226813	0.02011764	0.02818473	-0.01182733	-0.004343312	-0.003735033	0.01778453	EAS
NA18998	NA18998	0.06455444	-0.1550919	-0.4356596	-0.06093497	0.01572002	0.0178349	0.002715849	-0.003625431	-0.01455863	0.008560281	EAS
NA18999	NA18999	0.06665616	-0.1518044	-0.4259149	-0.0702806	0.01794972	0.001286704	-0.006143833	0.0001430787	0.0006684456	0.004368588	EAS
NA19000	NA19000	0.07433611	-0.165066	-0.4282638	-0.09077967	0.02482933	0.008645191	0.00394079	-0.0008279029	0.001754097	-0.001528483	EAS
NA19001	NA19001	0.06948619	-0.1474108	-0.4232893	-0.09590322	0.01881515	0.008872875	-0.002940512	-0.007940998	0.006256145	0.009974756	EAS
NA19002	NA19002	0.06564427	-0.1440417	-0.437526	-0.07361864	0.0205009	0.006395416	0.003666438	-0.003411981	0.004406634	-0.001976245	EAS
NA19003	NA19003	0.07392754	-0.1575442	-0.4185177	-0.09373268	0.03197918	0.01443973	0.001101964	-0.007224881	-0.01174515	0.001128962	EAS
NA19004	NA19004	0.06949892	-0.1557188	-0.4284388	-0.08315313	0.02088128	0.002673658	0.005200464	0.004816562	-0.006966261	0.01421493	EAS
NA19005	NA19005	0.07057703	-0.1592274	-0.4361103	-0.08488947	0.02048662	0.01655146	0.0006340123	-0.00671862	-0.0004048658	0.01349832	EAS
NA19006	NA19006	0.07099813	-0.14771	-0.4177176	-0.09169467	0.02072241	0.01906644	-0.008451139	-0.01106329	-0.0006766317	0.005736934	EAS
NA19007	NA19007	0.07609703	-0.1413676	-0.4275157	-0.08315848	0.02058221	0.02681211	-0.01168062	-0.007796205	0.01062408	0.01043996	EAS
NA19009	NA19009	0.06774221	-0.1539602	-0.4333637	-0.09252891	0.01074869	0.004594432	-0.0125681	-0.002069923	-0.01405312	0.02255009	EAS
NA19010	NA19010	0.07098072	-0.1587519	-0.4331903	-0.0866215	0.02906268	0.01541901	-0.0006418514	-0.01199546	0.0008482958	0.009050088	EAS
NA19011	NA19011	0.08203265	-0.1506344	-0.4240448	-0.07746759	0.01440438	0.02066163	0.002570258	-0.007595135	-0.003733785	0.01085688	EAS
NA19012	NA19012	0.07279939	-0.1496875	-0.4372391	-0.08988581	0.01870732	0.01486427	0.001438971	-0.001551638	0.007212258	0.009281966	EAS
NA19017	NA19017	-0.5392956	-0.1733079	0.03840133	-0.02883848	-0.08203991	0.02319404	-0.01115618	-0.0142295	-0.01277992	0.00873118	AFR
NA19019	NA19019	-0.5167862	-0.1605127	0.0265902	-0.01161583	-0.08149564	0.01413346	0.001568362	-0.01472361	-0.001458664	0.0005729643	AFR
NA19020	NA19020	-0.5318587	-0.1554216	0.04095758	-0.01070224	-0.08203741	0.01112622	-0.005034667	-0.03404646	-0.006018912	-0.003354262	AFR
NA19023	NA19023	-0.5515941	-0.1866054	0.0417815	-0.02830541	-0.08224155	0.02232818	-0.005768635	-0.01572966	-0.003911353	0.008031122	AFR
NA19024	NA19024	-0.5274843	-0.1653458	0.03739601	-0.01310444	-0.07498817	0.01869376	0.0008521992	-0.02122183	-0.01021951	0.01598815	AFR
NA19025	NA19025	-0.5364156	-0.1697607	0.04760108	-0.01719482	-0.0785476	0.02511866	-0.009000264	-0.02178859	-0.008412059	0.005556894	AFR
NA19026	NA19026	-0.5317216	-0.1686494	0.04350608	-0.007953552	-0.07427846	0.02028905	-0.00890685	-0.02175887	-0.01047014	0.009992162	AFR
NA19027	NA19027	-0.5173069	-0.1467818	0.02760891	-0.006005036	-0.08442619	0.02003498	-0.01329696	-0.01584558	-0.002376307	0.001164589	AFR
NA19028	NA19028	-0.5171995	-0.1545464	0.02903198	-0.01281006	-0.07993697	0.02200045	-0.01011153	-0.02223641	-0.01516163	0.01530035	AFR
NA19030	NA19030	-0.5326136	-0.1610631	0.04101121	-0.02172644	-0.08272933	0.02024437	-0.003425116	-0.01442082	-0.01274763	0.005177445	AFR
NA19031	NA19031	-0.5315245	-0.1742238	0.03159356	-0.008397667	-0.08567944	0.0321607	0.005028492	-0.01339396	-0.006446756	0.01053963	AFR
NA19035	NA19035	-0.5326048	-0.1574632	0.03691928	-0.01042485	-0.08583494	0.01267855	-0.005239702	-0.01797179	-0.01852595	0.005652801	AFR
NA19036	NA19036	-0.5300577	-0.1755909	0.03567442	-0.02183849	-0.08635909	0.02179964	-0.006632596	-0.01307162	-0.01146453	0.002969169	AFR
NA19037	NA19037	-0.5304073	-0.1620805	0.03480897	-0.01935188	-0.08046689	0.01223748	-0.009511583	-0.01808271	-0.01231582	-0.001280207	AFR
NA19038	NA19038	-0.5470381	-0.1655969	0.03956614	-0.01784107	-0.07971045	0.0191312	-0.003187515	-0.02612082	-0.00196453	0.01047734	AFR
NA19041	NA19041	-0.531285	-0.1675915	0.03426366	-0.01336071	-0.08044045	0.01940629	0.002718281	-0.01440697	-0.01250924	-0.000287468	AFR
NA19042	NA19042	-0.532052	-0.1624174	0.02853294	-0.024351	-0.070431	0.01770809	-0.006904048	-0.01732082	-0.006790256	-0.007865971	AFR
NA19043	NA19043	-0.5419883	-0.172858	0.02780054	-0.01272893	-0.08500012	0.01645886	-0.005213291	-0.01797233	-0.002842099	0.002435124	AFR
NA19054	NA19054	0.06907461	-0.1564449	-0.4339867	-0.08696515	0.01637958	0.01155563	-0.003332943	-0.00271214	0.007692585	0.01377497	EAS
NA19055	NA19055	0.073295	-0.1571735	-0.4392533	-0.07973813	0.0150951	0.00461295	0.007538946	-0.0008566015	-0.003864852	0.003942577	EAS
NA19056	NA19056	0.07145881	-0.1365729	-0.4266568	-0.0723873	0.01577809	0.01403356	0.0002027768	-0.004684903	-0.001157427	-0.003925219	EAS
NA19057	NA19057	0.06572987	-0.14151	-0.424449	-0.07451378	0.01536591	0.0140694	-0.01158966	-0.01134111	0.002093076	0.01856254	EAS
NA19058	NA19058	0.07988528	-0.1466364	-0.4234861	-0.08227945	0.01665006	0.008713944	0.01208236	0.001118554	-0.009648648	0.004353212	EAS
NA19059	NA19059	0.07278263	-0.1506067	-0.4213171	-0.07157699	0.004667668	0.0132803	0.006982928	-0.002847805	0.01435891	-0.003825208	EAS
NA19060	NA19060	0.06747051	-0.1522467	-0.4367052	-0.08758835	0.02402727	0.01124831	0.0003767137	-0.01164632	-0.01013636	0.01204649	EAS
NA19062	NA19062	0.0705111	-0.1552315	-0.423339	-0.08197562	0.02039601	0.01092043	-0.0002474871	-0.003451503	0.0002181233	0.007566353	EAS
NA19063	NA19063	0.06592001	-0.1576401	-0.4388154	-0.07544473	0.01755314	0.01239496	0.002804695	-0.007966751	-0.007046908	-0.006514543	EAS
NA19064	NA19064	0.06871273	-0.1546214	-0.4358655	-0.07856002	0.01920972	0.004499701	-0.003178032	-0.00670253	0.0004930972	0.01815691	EAS
NA19065	NA19065	0.06973538	-0.1531563	-0.4263473	-0.08363911	0.01943683	0.01772255	-0.01048488	-0.01185503	0.001764722	0.005281219	EAS
NA19066	NA19066	0.06771979	-0.151655	-0.4247534	-0.08476613	0.0298834	0.01023358	-0.004544739	0.0008365467	0.004176047	0.0111161	EAS
NA19067	NA19067	0.07171148	-0.1540849	-0.4392352	-0.07397461	0.01505756	0.01368583	-0.002602136	-0.01769212	-0.005141893	0.004252412	EAS
NA19068	NA19068	0.07385271	-0.1540047	-0.4389518	-0.08629516	0.02496365	0.02191026	-0.008395558	-0.003409098	-0.00200181	0.0161713	EAS
NA19070	NA19070	0.06854372	-0.1549497	-0.4220304	-0.08419284	0.01684779	0.005514622	0.001308355	-0.006652156	0.01443042	0.002186135	EAS
NA19072	NA19072	0.06114503	-0.1453308	-0.4326665	-0.06826441	0.01457844	0.01158474	-0.006447018	-0.006671563	-0.00557335	-0.008562328	EAS
NA19074	NA19074	0.07880302	-0.1553573	-0.4288717	-0.08991125	0.02635428	0.00801437	-0.005475567	-0.00836225	-0.006593815	0.006167533	EAS
NA19075	NA19075	0.07363131	-0.1495328	-0.4321883	-0.08351403	0.01351789	0.001632024	0.0008804622	-2.939147e-05	0.01066353	0.008727491	EAS
NA19076	NA19076	0.06784779	-0.1352002	-0.4315661	-0.08063476	0.02314251	0.01331705	-0.002093624	-0.008333606	0.002056944	0.01672291	EAS
NA19077	NA19077	0.07388518	-0.1508689	-0.4301578	-0.09137155	0.01658694	0.01299584	-0.01004167	0.001840243	0.002233389	0.01307872	EAS
NA19078	NA19078	0.07279731	-0.14795	-0.43278	-0.08022665	0.01945542	0.01252044	0.004286691	-0.01043477	0.009195585	0.006662891	EAS
NA19079	NA19079	0.06658422	-0.1489394	-0.4250022	-0.0727743	0.008678939	0.008582725	0.0001478497	-0.002204272	-0.002956657	0.01161703	EAS
NA19080	NA19080	0.06901917	-0.1555349	-0.4472953	-0.08869738	0.01799254	0.006371261	-0.004201063	-0.01251135	-0.01120892	0.00666046	EAS
NA19081	NA19081	0.06741532	-0.1490839	-0.4287793	-0.073681	0.02988779	0.01546014	-0.007225029	-0.009194895	-0.00109189	0.01346551	EAS
NA19082	NA19082	0.06367121	-0.1525	-0.4282669	-0.08247348	0.01075132	0.006817268	0.006968386	-0.005802304	-0.01365027	0.004615028	EAS
NA19083	NA19083	0.07505364	-0.164558	-0.4241547	-0.08050151	0.01976483	0.01962945	0.004840926	0.005130302	-0.001890764	0.0102557	EAS
NA19084	NA19084	0.07242447	-0.153928	-0.4311696	-0.08297753	0.02945584	0.01864122	-0.01227643	0.003930964	0.001849738	0.01180606	EAS
NA19085	NA19085	0.07401349	-0.1536643	-0.4114884	-0.07565526	0.0232725	0.01100324	-0.001535624	0.0001734818	-0.002003364	0.009774551	EAS
NA19086	NA19086	0.0742635	-0.1492337	-0.4290784	-0.08011977	0.02129397	0.01359204	-0.004176964	-0.003182324	0.002801484	0.007547132	EAS
NA19087	NA19087	0.06579898	-0.1462072	-0.427777	-0.08573883	0.0214741	0.006313746	-0.002204642	0.003293593	-0.003354383	0.00652334	EAS
NA19088	NA19088	0.06030386	-0.1446154	-0.4396103	-0.08159888	0.00974655	0.01431838	-0.001401129	-0.003548996	-0.005858249	0.0136788	EAS
NA19089	NA19089	0.07045582	-0.1427688	-0.4282578	-0.0838226	0.01600338	0.0008267033	0.007222563	0.00413502	0.001119951	0.0050915	EAS
NA19090	NA19090	0.06485735	-0.1430838	-0.4351628	-0.09125939	0.01119004	0.01463734	0.01113013	-0.001838756	-0.002043128	0.009112684	EAS
NA19091	NA19091	0.07013418	-0.1533187	-0.426483	-0.08333815	0.01899114	0.01023354	-0.006658351	-0.0008955066	0.0008115916	-0.01608189	EAS
NA19307	NA19307	-0.5275695	-0.1661622	0.02258357	-0.02230574	-0.09512158	0.01624214	-0.009150308	-0.02101083	-0.008934558	0.01279042	AFR
NA19308	NA19308	-0.5194802	-0.1691723	0.04083158	-0.01350799	-0.0867961	0.01521124	-0.00843415	-0.01535197	-0.009749418	0.004075328	AFR
NA19309	NA19309	-0.5361861	-0.1683754	0.03088543	-0.01135715	-0.09522596	0.01063818	-9.417215e-05	-0.004030445	-0.006681307	-0.0005953583	AFR
NA19310	NA19310	-0.5278976	-0.1744218	0.03119655	-0.01740362	-0.08763326	0.01223977	-0.004939285	-0.02024037	0.00250657	0.01013043	AFR
NA19312	NA19312	-0.5378632	-0.1699435	0.03753225	-0.01763341	-0.0889375	0.005049202	-0.001962735	-0.01361337	-0.01940987	0.01287573	AFR
NA19314	NA19314	-0.5261556	-0.1542388	0.03365023	-0.01900175	-0.08697682	0.01467152	-0.002365478	-0.01684484	-0.02023639	0.01819346	AFR
NA19315	NA19315	-0.523771	-0.1697592	0.03536514	-0.01119839	-0.06983974	0.02445896	-0.007917119	-0.01419798	-0.01408797	-0.00478968	AFR
NA19316	NA19316	-0.5272158	-0.1652869	0.0327659	-0.02251169	-0.07783715	0.01412726	-0.006583555	-0.02133516	-0.000893257	0.0002646742	AFR
NA19317	NA19317	-0.5336395	-0.1643184	0.0363605	-0.0121936	-0.08681293	0.01962881	0.0001840326	-0.01654728	-0.001031727	-0.002444747	AFR
NA19318	NA19318	-0.5277568	-0.1663511	0.03172676	-0.02092641	-0.08378929	0.01029222	0.0006388248	-0.01652601	-0.008210885	-0.003072942	AFR
NA19319	NA19319	-0.5360212	-0.1584072	0.02552711	-0.02383595	-0.07080675	0.02089362	-0.002275711	-0.03337406	-0.01085094	0.001446126	AFR
NA19320	NA19320	-0.5218579	-0.1609219	0.03222007	-0.01921613	-0.08357417	0.01391836	-0.006559262	-0.02126104	-0.01188636	-0.001731648	AFR
NA19321	NA19321	-0.5326322	-0.1710307	0.03123199	-0.01894187	-0.07268138	0.0182418	-0.007022801	-0.02018941	-0.01542908	0.01840779	AFR
NA19323	NA19323	-0.5179773	-0.1543155	0.02690204	-0.01223856	-0.08375755	0.02001013	-0.006257822	-0.01901202	-0.01426165	0.00154182	AFR
NA19324	NA19324	-0.5322862	-0.171613	0.03185479	-0.01154112	-0.07712875	0.02147589	9.075823e-05	-0.01507786	-0.01517485	0.008355015	AFR
NA19327	NA19327	-0.5230851	-0.1524149	0.03145656	-0.02018945	-0.0866116	0.02368099	-0.002817639	-0.02807737	-0.01502494	-9.500205e-05	AFR
NA19328	NA19328	-0.5291152	-0.1633857	0.02700162	-0.01040556	-0.0811935	0.0201948	-0.00243237	-0.02026313	-0.001765683	0.001384083	AFR
NA19332	NA19332	-0.5332264	-0.1865354	0.03518601	-0.01474272	-0.08237941	0.02236843	0.004946122	-0.009130667	0.005745893	-0.007839886	AFR
NA19334	NA19334	-0.5292087	-0.1620884	0.03236226	-0.01690509	-0.0975377	0.02164834	-8.128056e-05	-0.02316237	-0.001482049	0.0050609	AFR
NA19338	NA19338	-0.5205127	-0.1709505	0.03175492	-0.01519567	-0.08320528	0.01420922	-0.005327283	-0.0206824	-0.000678697	0.009681441	AFR
NA19346	NA19346	-0.5427667	-0.1779137	0.03854724	-0.01700142	-0.09141382	0.02899434	-0.003483285	-0.0180043	-0.01018265	0.0007536096	AFR
NA19347	NA19347	-0.5246562	-0.1589397	0.02873213	-0.01764849	-0.07936393	0.01627836	-0.0003773642	-0.01971547	-0.01286803	0.01779572	AFR
NA19350	NA19350	-0.518522	-0.1590835	0.03739104	-0.0226481	-0.07482223	0.02780716	-0.006628236	-0.02095088	-0.002348828	0.004887817	AFR
NA19351	NA19351	-0.5350283	-0.1708165	0.03319634	-0.03089845	-0.08043658	0.01490554	-0.003320162	-0.01346812	-0.01039781	0.009480178	AFR
NA19355	NA19355	-0.5321309	-0.1565882	0.03581266	-0.03325914	-0.0777338	0.02702226	-0.01043966	-0.0242131	-0.01206143	0.006190849	AFR
NA19360	NA19360	-0.5266301	-0.1676701	0.02865212	-0.01467698	-0.08209027	0.02428501	-0.01192243	-0.03158615	-0.003476252	0.004152957	AFR
NA19372	NA19372	-0.5302249	-0.1707513	0.02547941	-0.01856026	-0.07910593	0.01931277	-0.0006573602	-0.01587956	-0.0190699	0.01053096	AFR
NA19374	NA19374	-0.5354782	-0.1680582	0.0326228	-0.01560115	-0.0915157	0.01914764	0.004308798	-0.01283466	-0.002329316	0.002444889	AFR
NA19375	NA19375	-0.5258473	-0.1651199	0.03469297	-0.01447956	-0.07812091	0.02462943	-0.001337365	-0.01659099	-0.009747131	-0.003017675	AFR
NA19376	NA19376	-0.5341205	-0.1680913	0.03075471	-0.0193362	-0.07970389	0.01107707	-0.01339233	-0.01500841	-0.02539766	0.0100897	AFR
NA19377	NA19377	-0.5346934	-0.1649772	0.04015553	-0.01270354	-0.08163212	0.02641124	-0.01111146	-0.01822088	-0.008412926	0.004628022	AFR
NA19378	NA19378	-0.5364645	-0.1668078	0.04097786	-0.02635695	-0.08058642	0.0198496	0.001743737	-0.01390545	0.006168366	0.0101724	AFR
NA19379	NA19379	-0.5383501	-0.1626375	0.03726728	-0.0121173	-0.08844412	0.0124903	-0.003764663	-0.02496761	-0.008185737	0.0001826243	AFR
NA19380	NA19380	-0.5181512	-0.16103	0.03134899	-0.009268607	-0.08768944	0.02536534	-0.00452074	-0.01866241	-0.0005698193	0.006857541	AFR
NA19383	NA19383	-0.5348305	-0.180987	0.02714491	-0.0185688	-0.08454224	0.02488953	0.0001693508	-0.02483234	-0.0172734	-0.002131519	AFR
NA19384	NA19384	-0.5431133	-0.1707476	0.04986334	-0.01608432	-0.07456065	0.01401914	-0.005104376	-0.01958651	-0.009363366	-0.005211172	AFR
NA19385	NA19385	-0.5164741	-0.16331	0.03214151	-0.004847613	-0.08378467	0.01984949	-0.00247166	-0.02212788	-0.01455208	0.005622585	AFR
NA19390	NA19390	-0.5301401	-0.1690711	0.03065927	-0.02105274	-0.08136651	0.0201887	-0.01393859	-0.008092354	-0.013633	0.008469575	AFR
NA19391	NA19391	-0.5484012	-0.1725188	0.03229006	-0.01845817	-0.08078675	0.009309827	-0.01211977	-0.0180098	-0.009379369	-0.00375585	AFR
NA19393	NA19393	-0.5277021	-0.1580534	0.03464484	-0.01446779	-0.08318845	0.01767996	-0.005576618	-0.02426393	-0.01436075	0.01018801	AFR
NA19394	NA19394	-0.5328866	-0.1591065	0.03986064	-0.01463964	-0.08865247	0.02050416	-0.008717977	-0.01956315	-0.009637841	0.007730345	AFR
NA19395	NA19395	-0.5278854	-0.1662859	0.02839593	-0.02413044	-0.07732086	0.02452888	-0.004553198	-0.0169265	-0.01428262	0.00531914	AFR
NA19397	NA19397	-0.5373837	-0.1660191	0.03039157	-0.01903594	-0.08467883	0.03098178	-0.01574927	-0.01232981	0.004208884	0.001863818	AFR
NA19399	NA19399	-0.5595267	-0.1652285	0.03849615	-0.01452575	-0.08411591	0.02079011	-0.007672553	-0.01542273	-0.01185044	0.006757849	AFR
NA19401	NA19401	-0.5012925	-0.157999	0.02983885	-0.01939615	-0.07255387	0.02310555	-0.006265163	-0.01835567	-0.01482742	-0.002204359	AFR
NA19403	NA19403	-0.5182834	-0.1597058	0.03840556	-0.008639663	-0.08661905	0.02573543	-0.002957733	-0.02970708	-0.01821377	-0.00018462	AFR
NA19404	NA19404	-0.5313613	-0.1688698	0.03042487	-0.01687156	-0.08800399	0.01127257	-0.004400915	-0.006714749	-0.009466649	0.008052235	AFR
NA19428	NA19428	-0.5195763	-0.1611079	0.03698495	-0.01982759	-0.08576848	0.01922958	-0.01015632	-0.01413377	-0.001309418	0.004347246	AFR
NA19429	NA19429	-0.5311663	-0.1689313	0.03731658	-0.01690752	-0.07641932	0.02769009	-0.00450583	-0.01900334	-0.009177561	0.002526541	AFR
NA19430	NA19430	-0.5412292	-0.1675656	0.04393726	-0.01580135	-0.0735894	0.02714912	-0.007849505	-0.01278502	-0.006344346	0.008238678	AFR
NA19431	NA19431	-0.5429797	-0.1655362	0.03323035	-0.01778878	-0.0738273	0.02340716	0.008491381	-0.01266318	-0.00601129	-0.003539756	AFR
NA19435	NA19435	-0.5211214	-0.1589003	0.02650591	-0.01361059	-0.08094204	0.01072799	-0.005133505	-0.01032239	-0.008324421	-0.01004585	AFR
NA19436	NA19436	-0.5366201	-0.1742121	0.038223	-0.02313378	-0.07519123	0.004614196	-0.008024904	-0.01106692	-0.01740592	-0.003815726	AFR
NA19437	NA19437	-0.5065474	-0.1590316	0.02676901	-0.01942815	-0.07709702	0.009224982	-0.00868605	-0.01883292	-0.005669763	0.007763288	AFR
