FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
FAM1846_IBG2CCR0056	FAM1846_IBG2CCR0056	0.1113859	0.00169295	0.08117015	0.01592708	0.02718485	-0.001192591	0.01675316	-0.0634787	0.01725182	-0.009218316
FAM1847_IBG2CCR0096	FAM1847_IBG2CCR0096	0.07047832	0.04958879	0.04388847	0.02232427	0.0108223	-0.0006995967	0.000562502	-0.03573589	0.002825774	-0.001394905
FAM1848_IBG2CCR0062	FAM1848_IBG2CCR0062	0.06585827	0.1050353	0.02798247	0.03583616	0.002503459	-0.01637921	0.003666834	-0.03683454	0.006353647	0.0007133276
FAM1850_IBG2CCR0058	FAM1850_IBG2CCR0058	0.09169622	-0.01326022	0.09000364	0.01140799	0.0168395	0.001090797	0.02366587	-0.06073909	0.01161498	-0.01120329
MD2CCRPI0315	MD2CCRPI0315	0.02860384	0.1772603	-0.01437801	0.06243931	-0.006599004	-0.03342528	-0.0108443	-0.02478757	0.002478405	0.01057609
FAM1853_MD2CCR0046	FAM1853_MD2CCR0046	-0.08579153	0.03912773	0.04404916	0.03296407	-0.01704546	-0.001603023	0.01605789	-0.04194887	0.006894232	-0.0107261
FAM1854_IBG2CCR0053	FAM1854_IBG2CCR0053	0.05134625	0.1322238	0.007710747	0.04789768	0.006213299	-0.02179546	0.004238047	-0.03688195	-0.0002712656	-0.002528877
FAM1855_IBG2CCR0097	FAM1855_IBG2CCR0097	0.04688949	0.04292338	0.04942442	0.0250693	0.005942184	-0.008568614	0.01143609	-0.05944746	0.01014992	-0.007182372
FAM1856_IBG2CCR0048	FAM1856_IBG2CCR0048	0.09474442	0.05341696	0.05888598	0.0275891	0.01541776	-0.00709226	0.01203666	-0.051503	0.0127813	-0.01331598
FAM1857_MD2CCR0124	FAM1857_MD2CCR0124	0.02860257	0.1287814	0.004654013	0.04693604	-0.0009211522	-0.01941566	-0.0002957032	-0.02909499	-0.0008253848	0.00508936
FAM1858_IBG2CCR0081	FAM1858_IBG2CCR0081	0.03778338	-0.001637529	0.06910723	0.01529364	0.009512893	0.001374576	0.01873982	-0.05613686	0.01438366	0.0005433492
FAM1859_MD2CCR0123	FAM1859_MD2CCR0123	-0.04217861	0.1091202	0.01872925	0.0459818	-0.01144259	-0.0138257	0.006760896	-0.03191644	0.002655159	-0.00353678
FAM1860_IBG2CCR0068	FAM1860_IBG2CCR0068	-0.1464054	0.1264694	-0.01267595	0.04378591	-0.03305444	-0.01193467	0.004608323	0.001252996	-0.002455781	0.009663876
FAM1861_IBG2CCR0024	FAM1861_IBG2CCR0024	0.09604018	0.0578869	0.05137403	0.03202041	0.01066833	-0.007383779	0.00418519	-0.04909728	0.01154525	-0.003517865
FAM1862_IBG2CCR0095	FAM1862_IBG2CCR0095	0.05481761	0.05121386	0.04126733	0.02931032	0.00567839	-0.006454987	0.007258898	-0.04556	0.005625606	-0.002858298
FAM1864_IBG2CCR0076	FAM1864_IBG2CCR0076	0.04391894	0.04653809	0.04236002	0.02569378	0.007691541	-0.007011537	0.01067123	-0.04796798	0.01503923	-0.006279558
FAM1865_IBG2CCR0077	FAM1865_IBG2CCR0077	0.0636372	0.06680311	0.04365547	0.02861712	0.006849359	-0.01277551	0.01493735	-0.04934481	0.007459593	-0.006200224
FAM1866_IBG2CCR0070	FAM1866_IBG2CCR0070	0.05351451	0.08698623	0.03131828	0.0349128	0.004851674	-0.01742395	0.004610225	-0.04892129	0.01365329	0.001869145
FAM1867_IBG2CCR0084	FAM1867_IBG2CCR0084	0.0675324	0.08885916	0.03346696	0.03515751	0.006266258	-0.00959246	0.005165647	-0.0347294	0.009042866	-0.006718081
FAM1868_IBG2CCR0044	FAM1868_IBG2CCR0044	0.07814879	0.07392449	0.03930255	0.0358705	0.01067231	-0.01385717	0.008126068	-0.04036183	0.006934759	-0.003350804
FAM1870_MD2CCR0199	FAM1870_MD2CCR0199	0.02488511	0.1940816	-0.02528302	0.06640714	-0.008964603	-0.03216128	-0.007176564	-0.0232843	-0.0007399562	0.01051066
FAM1871_MD1CCR0024	FAM1871_MD1CCR0024	0.0453401	0.07146924	0.03230015	0.03107402	0.001998338	-0.01733651	0.009620411	-0.04973826	0.004181408	0.001168377
FAM1872_MD2CCR0155	FAM1872_MD2CCR0155	0.04601758	0.1235611	0.01041171	0.05210195	4.265058e-05	-0.01880406	-0.004586449	-0.03365524	0.001757123	0.007327443
FAM1873_MD2CCR0173	FAM1873_MD2CCR0173	-0.0252135	0.1424839	-0.006754136	0.05410981	-0.01337377	-0.0180221	0.001423442	-0.008998577	-0.004982884	-0.004235397
FAM1874_MD2CCR0357	FAM1874_MD2CCR0357	0.05049782	0.1058503	0.01847513	0.04971381	0.000247156	-0.01757597	0.004926143	-0.04289114	0.002134909	-0.005917117
FAM1875_MD1CCR0002	FAM1875_MD1CCR0002	0.04771524	0.06871004	0.04198184	0.02917992	0.00236348	-0.0124052	0.0162944	-0.05669458	0.009522015	-0.001414368
FAM1876_MD1CCR0023	FAM1876_MD1CCR0023	0.06495273	0.1171974	0.0122242	0.04601308	0.001355711	-0.02112033	-0.002595372	-0.04591859	-0.000752794	0.001831099
FAM1877_MD2CCR0196	FAM1877_MD2CCR0196	-0.0673185	0.09501255	0.01512467	0.04210446	-0.01483167	-0.01019719	0.0002116921	-0.02308983	0.005463455	-0.00953097
FAM1878_MD2CCR0162	FAM1878_MD2CCR0162	-0.1232574	0.05934102	0.02864262	0.03492339	-0.02570174	-0.0005677907	0.006872032	-0.02358939	-0.002577243	0.008136595
FAM1879_MD2CCR0128	FAM1879_MD2CCR0128	-0.001011041	0.01068526	0.0607299	0.01436036	0.005802098	0.0002826412	0.0173347	-0.05944571	0.008311073	-0.007352068
FAM1880_MD2CCR0135	FAM1880_MD2CCR0135	-0.00619699	0.1993235	-0.0318533	0.06928876	-0.01363586	-0.0308597	-0.008442482	-0.0005061858	-0.01072805	0.0156698
FAM1881_MD2CCR0354	FAM1881_MD2CCR0354	0.05611926	0.1301528	0.00774239	0.05116698	0.001522456	-0.02817123	0.001049237	-0.04066061	0.005883601	0.005811327
FAM1882_MD2CCR0177	FAM1882_MD2CCR0177	0.00287518	0.044196	0.04533947	0.02439019	0.001280315	-0.004281422	0.01355336	-0.05009561	0.003378533	-0.004521375
FAM1884_MD2CCR0145	FAM1884_MD2CCR0145	0.07312614	0.06447619	0.04721212	0.03492138	0.01136421	-0.01249613	0.00572676	-0.05253802	0.0004508205	0.001589636
FAM1885_MD2CCR0172	FAM1885_MD2CCR0172	0.0439857	0.1549838	-0.01250192	0.0523378	-0.001983523	-0.02963719	-0.01256451	-0.01715267	0.002792204	0.001838088
FAM1886_MD1CCR0026	FAM1886_MD1CCR0026	0.0557336	0.07037678	0.04056122	0.03683642	0.008709076	-0.00649681	0.00676156	-0.0549057	0.008951927	-0.005872831
MD2CCRPI0358	MD2CCRPI0358	0.03836072	0.1606693	-0.00380268	0.06139943	-0.001913856	-0.03066803	-0.00569351	-0.03705423	0.00123566	0.004206431
FAM1888_MD2CCR0157	FAM1888_MD2CCR0157	-0.004961388	0.1893022	-0.02657499	0.06833884	-0.01376998	-0.02809758	-0.01540143	-0.00712684	-0.005305295	0.01121836
FAM1889_MD2CCR0180	FAM1889_MD2CCR0180	0.01522732	0.05422074	0.04631271	0.02917882	-0.002468396	-0.00746696	0.005515664	-0.04296524	0.007827405	-0.002579326
FAM1890_MD2CCR0182	FAM1890_MD2CCR0182	0.02685895	0.1222587	0.008842166	0.05262584	-0.003297937	-0.01621702	0.003910609	-0.0183225	0.00249302	-0.001552095
FAM1891_MD2CCR0165	FAM1891_MD2CCR0165	0.02739242	0.0459831	0.04667169	0.03134853	0.001807705	-0.003285653	0.007415276	-0.05261065	0.003932096	0.002547718
FAM1892_MD2CCR0156	FAM1892_MD2CCR0156	0.08261018	0.06252012	0.04476639	0.03289876	0.01033597	-0.01105922	0.01242065	-0.04787004	0.01318775	-0.001205271
FAM1893_MD1CCR0005	FAM1893_MD1CCR0005	0.0205374	0.09126737	0.02055259	0.0472023	-0.0005858051	-0.01249287	0.002283861	-0.0283647	0.004880017	0.00309707
FAM1896_MD2CCR0355	FAM1896_MD2CCR0355	0.02565051	0.1097331	0.02251799	0.0505612	0.002593889	-0.01829501	0.005770831	-0.0350779	0.007162441	0.0109447
FAM1898_MD2CCR0179	FAM1898_MD2CCR0179	-0.2467719	0.003398359	0.04483373	0.03064824	-0.03836125	0.006128133	0.01620746	-0.01994349	-0.0002221456	-0.005520439
FAM1899_MD2CCR0184	FAM1899_MD2CCR0184	0.07635409	0.07966722	0.03368596	0.03974131	0.007213523	-0.01104277	0.004493077	-0.04418195	0.001331089	0.002468219
FAM1900_MD2CCR0127	FAM1900_MD2CCR0127	0.02215078	0.1293456	-0.0008276551	0.04366949	-0.00568863	-0.01588195	0.001272601	-0.02684821	-0.003389426	0.01008835
FAM1901_MD2CCR0140	FAM1901_MD2CCR0140	0.01479396	0.1575102	-0.01151201	0.05445675	-0.00598158	-0.02215272	-0.01003502	-0.00384939	-0.008885007	0.004557649
FAM1902_MD1CCR0052	FAM1902_MD1CCR0052	-0.1332662	0.03710936	0.03888511	0.03468142	-0.02371504	-0.002496473	0.01104478	-0.03421792	0.006918373	0.003245281
FAM1903_MD1CCR0050	FAM1903_MD1CCR0050	-0.003459599	0.09837215	0.02416279	0.04593859	-0.002385276	-0.01262098	0.001492079	-0.03570468	0.006222651	0.0007197324
FAM1904_MD2CCR0154	FAM1904_MD2CCR0154	0.01340359	0.2255421	-0.04099928	0.07352087	-0.01203475	-0.03193541	-0.02255044	-0.006370104	-0.004063233	0.01718063
FAM1906_IBG2CCR0165	FAM1906_IBG2CCR0165	0.05658033	0.01644645	0.06436887	0.01572953	0.008845218	-0.002645033	0.01669607	-0.05974005	0.005751961	-0.00939306
FAM1907_MD2CCR0138	FAM1907_MD2CCR0138	-0.05224014	0.105361	0.002067892	0.03772199	-0.01009325	-0.01490359	-0.001464566	-0.002165895	0.005349667	0.009536402
FAM1908_MD2CCR0164	FAM1908_MD2CCR0164	0.0275727	0.1930488	-0.02356871	0.06280042	-0.006049599	-0.03880962	-0.009737743	-0.02454879	-0.0035008	0.008327604
FAM1910_MD2CCR0129	FAM1910_MD2CCR0129	0.03357633	0.149829	-0.004235422	0.05381213	-0.003686452	-0.02238557	0.0006957555	-0.03148304	0.00571221	0.01111921
FAM1911_MD1CCR0011	FAM1911_MD1CCR0011	-0.04076834	0.136133	-0.005353544	0.0557597	-0.01912146	-0.02017195	-0.004667781	-0.02127391	-0.003353102	0.01393639
FAM1913_MD1CCR0059	FAM1913_MD1CCR0059	0.03559729	0.1750624	-0.01516698	0.05755394	0.0007994988	-0.03560302	-0.005770466	-0.02568061	-0.005639708	0.004019514
FAM1916_NH2CCR0049	FAM1916_NH2CCR0049	0.06863327	0.01179553	0.0696148	0.01350608	0.00912987	-0.007578583	0.01795138	-0.05120922	0.003386382	-0.009048463
FAM1917_IBG2CCR0145	FAM1917_IBG2CCR0145	0.1402828	-0.0448322	0.1077118	0.009607839	0.02689022	0.007613705	0.027013	-0.08538774	0.01720533	-0.01346845
FAM1918_MD2CCR0187	FAM1918_MD2CCR0187	0.01260845	0.05184046	0.04712415	0.02469228	-0.003090346	-0.005255661	0.0112425	-0.04269479	0.008534145	-0.001100626
FAM1919_MD1CCR0029	FAM1919_MD1CCR0029	0.03838411	0.1645905	-0.01238036	0.0545495	-0.005840667	-0.0264881	-0.002272612	-0.03551066	-0.001084041	0.01300699
FAM1920_MD2CCR0158	FAM1920_MD2CCR0158	0.0441512	0.09717875	0.02524056	0.05139192	0.002015401	-0.01748755	0.002503752	-0.03826856	-0.002082173	0.0001339987
FAM1921_MD1CCR0048	FAM1921_MD1CCR0048	0.08666441	-0.06294632	0.1134941	0.001694758	0.01906019	0.008907303	0.03528965	-0.09072494	0.02011137	-0.01345962
FAM1922_MD1CCR0025	FAM1922_MD1CCR0025	-0.05560419	0.1224588	0.001352842	0.04965788	-0.0172366	-0.01522439	0.003468638	-0.01630305	-0.00185871	0.002490498
FAM1923_IBG2CCR0164	FAM1923_IBG2CCR0164	0.09069074	-0.006805614	0.08074416	0.01294432	0.01425385	0.003225794	0.01490001	-0.06782072	0.01367804	-0.005145608
FAM1924_MD2CCR0190	FAM1924_MD2CCR0190	0.04620285	0.1181902	0.01484691	0.05019664	0.001293684	-0.01853442	-0.002806762	-0.03837283	-0.000157616	0.00295523
MD2CCRPI0336	MD2CCRPI0336	-0.01394312	0.08363782	0.02985237	0.04187245	-0.00634124	-0.01059836	0.001663715	-0.03114492	0.005591362	0.002377272
FAM1927_MD2CCR0175	FAM1927_MD2CCR0175	0.006126362	0.07538326	0.03591766	0.04048099	-0.003862808	-0.01252132	0.01109922	-0.05456595	0.007169466	0.0007414233
FAM1928_MD1CCR0061	FAM1928_MD1CCR0061	0.06671784	0.09580656	0.02709957	0.04133619	0.003649942	-0.01308649	0.003727467	-0.05009199	0.001976073	0.006494362
FAM1929_MD2CCR0132	FAM1929_MD2CCR0132	0.02793592	0.1087821	0.01912101	0.04617615	-0.003500147	-0.02081089	0.003625841	-0.04235124	0.006506519	0.0005769309
FAM1930_MD1CCR0003	FAM1930_MD1CCR0003	0.04254319	0.1637989	-0.01308148	0.05942455	-0.003285582	-0.02839182	-0.005563727	-0.0331929	0.005024593	0.006187175
FAM1931_MD1CCR0008	FAM1931_MD1CCR0008	0.006536293	0.1903128	-0.02605138	0.06455597	-0.0109842	-0.03164138	-0.01727263	-0.00734531	-0.008878156	0.01206552
FAM1932_MD1CCR0012	FAM1932_MD1CCR0012	0.09788271	-0.01104663	0.08362536	0.01357933	0.02182219	0.002939935	0.01728205	-0.0706928	0.0156289	-0.01008444
FAM1933_MD2CCR0134	FAM1933_MD2CCR0134	-0.1485532	-0.005053402	0.06310703	0.02197411	-0.02033012	0.008379799	0.02090823	-0.04401594	0.004743403	0.002278129
FAM1934_MD2CCR0181	FAM1934_MD2CCR0181	0.06626511	0.08459921	0.03094632	0.03968501	0.00681463	-0.01120781	0.001263957	-0.05220819	0.009096546	0.0006606305
FAM1935_MD1CCR0062	FAM1935_MD1CCR0062	-0.1522088	0.04232411	0.03291219	0.03529994	-0.02675095	0.004126886	0.006195664	-0.03122498	-0.0002265899	-0.001239384
FAM1936_MD1CCR0063	FAM1936_MD1CCR0063	0.05743325	0.1278566	0.01062903	0.06069344	0.003378792	-0.01662642	-0.002424033	-0.03984164	0.003246407	0.003726846
MD2CCRPI0335	MD2CCRPI0335	-0.03859925	0.07989205	0.02748604	0.0380028	-0.01017051	-0.01012721	0.004263386	-0.0354361	-0.003919379	-0.0008250246
FAM1938_MD2CCR0139	FAM1938_MD2CCR0139	-0.03412895	0.02194243	0.05835822	0.02434421	-0.00345925	-0.00346609	0.0181464	-0.0529873	0.01050061	-0.0008147758
FAM1939_MD1CCR0019	FAM1939_MD1CCR0019	-0.000783909	0.2151838	-0.03833736	0.07390732	-0.01457805	-0.03411669	-0.01557594	0.004931894	-0.009868366	0.01865767
FAM1942_PS2CCR0046	FAM1942_PS2CCR0046	0.0539715	0.047533	0.04654637	0.02297305	0.004254271	-0.006863653	0.007659063	-0.03226081	0.004093054	-0.000792552
FAM1943_NH2CCR0048	FAM1943_NH2CCR0048	0.08341375	0.08215418	0.03579793	0.03274779	0.01401632	-0.009922311	0.004837638	-0.04214867	0.0004278182	-0.002113338
FAM1944_PS2CCR0028	FAM1944_PS2CCR0028	0.1203434	-0.06042784	0.1109223	-0.004452571	0.02717861	0.01169312	0.01879566	-0.04410525	0.007807382	-0.01103331
FAM1945_IBG2CCR0210	FAM1945_IBG2CCR0210	0.06859746	0.0759814	0.03369836	0.03392824	0.005162296	-0.009596019	0.00901934	-0.0427104	0.005249659	-0.001664197
FAM1947_PS2CCR0020	FAM1947_PS2CCR0020	0.162312	-0.06196243	0.1155181	-0.001723689	0.0295208	0.01977435	0.02012159	-0.04673462	0.009666401	-0.01191761
FAM1948_BO2CCR0150	FAM1948_BO2CCR0150	-0.02923726	0.02124571	0.0539517	0.02638413	-0.004260158	-6.944838e-05	0.01383439	-0.04627692	0.005086806	-0.01263161
FAM1949_NH2CCR0052	FAM1949_NH2CCR0052	0.08619762	0.01655196	0.06421497	0.01938581	0.01464824	-0.001592513	0.01302789	-0.05546051	0.008757048	-0.01184421
FAM1951_BO2CCR0151	FAM1951_BO2CCR0151	0.07254231	0.06383987	0.04749761	0.03272118	0.004174664	-0.0128889	0.0186549	-0.05661353	0.01220349	-0.006034659
FAM1952_PS2CCR0059	FAM1952_PS2CCR0059	0.09250911	0.04336671	0.0618378	0.02683932	0.01272093	-0.003184393	0.0158467	-0.05519789	0.01247887	0.001434026
FAM1953_PS2CCR0026	FAM1953_PS2CCR0026	0.1358787	-0.01129422	0.08522422	0.006427885	0.02604277	0.00605455	0.01332393	-0.04424136	0.009572787	-0.006659274
FAM1954_PS2CCR0002	FAM1954_PS2CCR0002	0.08370992	0.06339582	0.03360197	0.02488437	0.01276896	-0.0001534281	0.0002471263	-0.01667928	0.003951766	-0.004998728
FAM1955_PS2CCR0005	FAM1955_PS2CCR0005	0.1420466	-0.01514064	0.08574885	0.005096678	0.02878187	0.007026392	0.009693047	-0.03455239	0.004444234	-0.005409348
FAM1956_PS2CCR0019	FAM1956_PS2CCR0019	0.1297129	0.01789443	0.07720359	0.02114599	0.02437128	-0.002494382	0.01356842	-0.03468791	0.00323316	-0.009077138
FAM1957_NH2CCR0053	FAM1957_NH2CCR0053	0.07392355	0.05966556	0.04824512	0.03160497	0.009077608	-0.01268626	0.01406385	-0.05186596	0.002072497	-0.0008127293
FAM1958_PS2CCR0013	FAM1958_PS2CCR0013	0.113866	0.01951064	0.06861143	0.01330782	0.01610641	-0.002862964	0.01688118	-0.02984136	0.007539007	-0.002581072
FAM1959_PS2CCR0012	FAM1959_PS2CCR0012	0.1239254	0.02665464	0.06792079	0.02218121	0.02029914	-0.002531909	0.008203023	-0.02462485	9.275265e-06	0.003189581
FAM1960_PS2CCR0025	FAM1960_PS2CCR0025	0.1745671	-0.07276451	0.1194682	-0.01369931	0.032473	0.01046494	0.0203424	-0.05524961	0.007931138	-0.0164345
FAM1963_PS2CCR0032	FAM1963_PS2CCR0032	0.1248013	-0.01288253	0.08465353	0.00664151	0.0168592	0.004677802	0.01682161	-0.04444011	0.0091855	-0.004784549
FAM1964_PS2CCR0051	FAM1964_PS2CCR0051	0.1194525	-0.005572718	0.08221901	0.01092914	0.02003304	0.002514098	0.01261644	-0.03926819	0.0001556091	-0.00264171
FAM1965_PS2CCR0029	FAM1965_PS2CCR0029	0.1111816	0.04995847	0.05458836	0.01792975	0.02055267	-0.001327482	0.007147005	-0.01465302	0.003026262	-0.002963617
FAM1966_BO2CCR0144	FAM1966_BO2CCR0144	0.05831779	-0.04583891	0.1032748	0.003201666	0.0167632	0.006793882	0.03147901	-0.07080247	0.01214655	-0.01331819
FAM1967_NH2CCR0051	FAM1967_NH2CCR0051	0.09358913	0.03410828	0.06020327	0.02258628	0.0127586	-0.00970483	0.02240446	-0.05620445	0.008001597	-0.006452871
FAM1968_PS2CCR0050	FAM1968_PS2CCR0050	0.2081496	-0.1018384	0.146196	-0.01232805	0.04112397	0.01874701	0.03167107	-0.06027025	0.01173411	-0.01918761
FAM1969_IBG2CCR0207	FAM1969_IBG2CCR0207	0.07937881	0.0652133	0.04333564	0.03214018	0.01313891	-0.009323285	0.004581141	-0.04636032	0.004977308	-0.006094692
FAM1970_BO2CCR0149	FAM1970_BO2CCR0149	0.1159789	0.03367425	0.05975403	0.02650692	0.01211795	-0.01291033	0.008894533	-0.06703585	0.0112679	-0.009431063
FAM1971_PS2CCR0035	FAM1971_PS2CCR0035	0.1002243	0.04504841	0.05302258	0.01745771	0.0165655	-0.00778391	0.007825546	-0.02254419	0.003392146	-0.0002472066
FAM1972_BO2CCR0153	FAM1972_BO2CCR0153	0.1087047	0.005665331	0.07828685	0.01664387	0.01937152	-0.003173141	0.01743767	-0.07146455	0.01658886	-0.009256472
FAM1974_PS2CCR0033	FAM1974_PS2CCR0033	0.153796	-0.02440937	0.09130335	-0.003205951	0.02708601	0.002269199	0.0146707	-0.05063068	0.01015738	-0.01029973
FAM1976_PS2CCR0044	FAM1976_PS2CCR0044	0.1340028	-0.009025598	0.08057168	-0.002581807	0.02107141	0.0035165	0.01662519	-0.04159586	0.003072342	-0.01219848
FAM1977_IBG1CCR0245	FAM1977_IBG1CCR0245	0.101021	0.04090759	0.0613871	0.02625355	0.01713957	-0.00733005	0.01750343	-0.05640862	0.01147798	-0.00341368
FAM1978_PS2CCR0001	FAM1978_PS2CCR0001	0.1789888	-0.05962937	0.1143345	-0.00474988	0.03308898	0.003086162	0.02638016	-0.05464963	0.01191954	-0.006204882
FAM1980_PS2CCR0064	FAM1980_PS2CCR0064	0.0054661	0.1238919	0.004386793	0.0492669	-0.005850955	-0.01598897	-0.005727695	-0.01216119	-0.0002557332	-0.001221123
FAM1981_PS2CCR0047	FAM1981_PS2CCR0047	0.09243332	0.05035585	0.0490287	0.02295317	0.008132639	-0.006343216	0.00436684	-0.02286399	-0.002075362	-0.00493147
FAM1982_PS2CCR0041	FAM1982_PS2CCR0041	0.1129141	0.02417911	0.06398097	0.01645319	0.0194726	-0.0007969027	0.00686977	-0.03453276	0.0009066959	-0.004294805
FAM1983_PS2CCR0016	FAM1983_PS2CCR0016	0.1246363	0.02426014	0.07118832	0.016471	0.01502218	-0.01048816	0.01535095	-0.04407465	0.007926294	-0.004722085
FAM1984_BO1CCR0160	FAM1984_BO1CCR0160	0.05216388	0.1166104	0.02668541	0.04912155	0.003279795	-0.01675194	0.008591145	-0.03704029	0.003663817	0.002811243
FAM1985_PS2CCR0054	FAM1985_PS2CCR0054	-0.02475062	0.0532693	0.04499386	0.02832259	-0.005509801	-0.006558959	0.01108437	-0.03529624	0.004414481	-0.004907186
FAM1986_BO2CCR0147	FAM1986_BO2CCR0147	0.1281242	0.01978215	0.07771279	0.02022982	0.02053431	-0.003094083	0.01960724	-0.06543588	0.00739181	-0.005045848
FAM1987_PS2CCR0037	FAM1987_PS2CCR0037	0.0814747	0.04852934	0.0453236	0.02196423	0.0162943	-0.002223895	0.001021003	-0.02242999	-0.0005932084	-0.002313088
FAM1988_PS2CCR0038	FAM1988_PS2CCR0038	0.09636603	0.06681662	0.04402135	0.02743877	0.01269657	-0.01402146	0.00386272	-0.01897022	0.006892227	0.004591189
FAM1989_PS2CCR0007	FAM1989_PS2CCR0007	0.1004594	0.05525953	0.04915784	0.02610873	0.01870056	-0.01006702	0.006134025	-0.02055007	-0.002671984	0.003135715
FAM1990_PS2CCR0042	FAM1990_PS2CCR0042	0.1364096	-0.02706401	0.09196763	0.0007729481	0.02193739	0.005172017	0.01817484	-0.03638327	0.004738329	-0.0007300053
FAM1991_PS2CCR0014	FAM1991_PS2CCR0014	0.138966	0.007707585	0.07828567	0.01059505	0.02247666	-0.005900612	0.01697707	-0.03968296	0.009372341	-0.006389706
FAM1993_PS2CCR0018	FAM1993_PS2CCR0018	0.1346874	-0.05493735	0.1101248	0.001519686	0.02404032	0.01021169	0.02286045	-0.04349808	0.009374223	-0.008070252
FAM1994_IBG2CCR0208	FAM1994_IBG2CCR0208	0.1046742	-0.03456566	0.09833774	0.01307258	0.01746316	0.006245006	0.02309226	-0.08092289	0.0136298	-0.01191823
FAM1995_IBG1CCR0252	FAM1995_IBG1CCR0252	0.06510352	0.0820703	0.03303384	0.03288855	0.001144458	-0.01025971	0.001860711	-0.03550604	0.00386318	0.003214441
FAM1997_PS2CCR0004	FAM1997_PS2CCR0004	0.1482621	-0.02736305	0.08886727	0.00770302	0.02760072	0.006696201	0.01228092	-0.0363944	0.008642985	-0.0122417
FAM1998_PS2CCR0023	FAM1998_PS2CCR0023	0.1599969	-0.06904262	0.1153502	-0.0101778	0.03504848	0.01290149	0.02457955	-0.05838626	0.006280925	-0.009161391
FAM1999_PS2CCR0010	FAM1999_PS2CCR0010	0.1547244	-0.0226967	0.08652012	0.000951192	0.02776769	0.00244872	0.0208207	-0.03949255	0.008022512	-0.009529522
FAM2000_PS2CCR0063	FAM2000_PS2CCR0063	0.09958879	0.04701887	0.05145873	0.01715451	0.0190597	-0.004218529	0.005563249	-0.0245078	0.00199606	-0.002648905
FAM2001_BO2CCR0139	FAM2001_BO2CCR0139	0.1052737	0.05279357	0.05237662	0.0244308	0.01493077	-0.009968223	0.01201249	-0.05639802	0.003005559	-0.002776815
FAM2002_IBG2CCR0211	FAM2002_IBG2CCR0211	0.02113435	0.06364825	0.03837565	0.0348429	-0.000527265	-0.006515096	0.009965278	-0.03666308	0.0007558025	-0.0002360204
FAM2003_PS2CCR0031	FAM2003_PS2CCR0031	0.06560061	0.1189759	0.01644409	0.03832308	0.005285051	-0.01900643	0.002314144	-0.0096922	-0.003836573	0.003324061
FAM2004_IBG1CCR0243	FAM2004_IBG1CCR0243	0.08318275	0.02383471	0.06637952	0.02317007	0.01817019	-0.00690464	0.01302155	-0.05819612	0.009174435	-0.006349564
FAM2005_IBG2CCR0155	FAM2005_IBG2CCR0155	0.0814706	0.03378035	0.06071682	0.02003435	0.01154325	-0.005102631	0.01790396	-0.05983663	0.01136107	-0.01145209
FAM2006_PS2CCR0048	FAM2006_PS2CCR0048	0.1344819	0.01206286	0.07323822	0.008393981	0.02419833	-0.002018503	0.01621879	-0.02624674	0.001016366	-0.00931399
FAM2007_PS2CCR0039	FAM2007_PS2CCR0039	0.1381774	-0.00784197	0.08754458	0.002929964	0.0240751	0.007625251	0.0159004	-0.03501761	0.009345554	-0.008256599
FAM2008_PS2CCR0045	FAM2008_PS2CCR0045	0.09707722	0.07514788	0.03905244	0.02916064	0.00580476	-0.008115839	0.007552518	-0.02051837	0.002786454	-0.005726542
FAM2010_PS2CCR0043	FAM2010_PS2CCR0043	0.0786922	0.01810127	0.06179804	0.01668319	0.007357299	0.001256921	0.006080858	-0.02842332	0.004716231	-0.006376691
FAM2011_PS2CCR0017	FAM2011_PS2CCR0017	0.1339639	-0.008085594	0.08256993	0.0007323669	0.02456073	0.003207265	0.01499976	-0.03279619	-0.0003402742	-0.003504517
FAM2012_PS2CCR0036	FAM2012_PS2CCR0036	-0.06663563	-0.07835167	0.1036965	-0.003049339	-0.004364135	0.0184481	0.03000276	-0.03905828	0.002926226	-0.01417677
FAM2013_PS2CCR0022	FAM2013_PS2CCR0022	0.1418282	0.002586657	0.07923602	0.007954065	0.01881394	0.004581392	0.01319025	-0.03177036	0.006581331	-0.01125675
FAM2014_IBG2CCR0209	FAM2014_IBG2CCR0209	0.1089804	-0.001753458	0.08534242	0.01694928	0.01622837	-0.002044732	0.02080694	-0.06816094	0.01413353	-0.01173304
FAM2016_IBG1CCR0254	FAM2016_IBG1CCR0254	0.03482529	0.03218298	0.05722549	0.02922087	0.001420521	-0.005950799	0.01807392	-0.05701002	0.01269646	-0.01094468
FAM2017_NH2CCR0054	FAM2017_NH2CCR0054	0.1071048	-0.01610078	0.08205013	0.01025243	0.01845734	0.004918494	0.01660564	-0.06240051	0.01043973	-0.006708222
FAM2018_NH2CCR0056	FAM2018_NH2CCR0056	0.05180374	0.030218	0.05693372	0.01934126	0.007790435	-0.001103485	0.009704124	-0.04048868	0.0008612846	-0.004466235
FAM2019_NH2CCR0055	FAM2019_NH2CCR0055	0.03634829	0.02661063	0.05190397	0.01718421	0.008605386	0.002097618	0.01369651	-0.04967373	0.008594983	-0.003933691
FAM2020_IBG2CCR0212	FAM2020_IBG2CCR0212	0.06184282	-0.03756036	0.1003735	0.009678066	0.01872435	0.00865953	0.02789603	-0.07628737	0.0136677	-0.0216831
